
                                                                          [A
Epoch 132: 100%|██████████| 1590/1590 [04:45<00:00,  5.58it/s, loss=0.0452, v_num=0, train_loss_step=0.0426, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 132:   0%|          | 0/1590 [00:00<?, ?it/s, loss=0.0452, v_num=0, train_loss_step=0.0426, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]           
Epoch 133:   0%|          | 0/1590 [00:00<?, ?it/s, loss=0.0452, v_num=0, train_loss_step=0.0426, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 1/1590 [00:00<09:57,  2.66it/s, loss=0.0452, v_num=0, train_loss_step=0.0426, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 1/1590 [00:00<09:58,  2.65it/s, loss=0.045, v_num=0, train_loss_step=0.0373, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468] 
Epoch 133:   0%|          | 2/1590 [00:00<06:54,  3.83it/s, loss=0.045, v_num=0, train_loss_step=0.0373, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 2/1590 [00:00<06:54,  3.83it/s, loss=0.0444, v_num=0, train_loss_step=0.0312, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 3/1590 [00:00<05:53,  4.49it/s, loss=0.0444, v_num=0, train_loss_step=0.0312, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 3/1590 [00:00<05:53,  4.49it/s, loss=0.0442, v_num=0, train_loss_step=0.0405, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 4/1590 [00:00<05:22,  4.92it/s, loss=0.0442, v_num=0, train_loss_step=0.0405, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 4/1590 [00:00<05:22,  4.91it/s, loss=0.043, v_num=0, train_loss_step=0.0339, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468] 
Epoch 133:   0%|          | 5/1590 [00:00<05:04,  5.21it/s, loss=0.043, v_num=0, train_loss_step=0.0339, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 5/1590 [00:00<05:04,  5.21it/s, loss=0.0429, v_num=0, train_loss_step=0.0344, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 6/1590 [00:01<04:51,  5.43it/s, loss=0.0429, v_num=0, train_loss_step=0.0344, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 6/1590 [00:01<04:51,  5.43it/s, loss=0.0426, v_num=0, train_loss_step=0.0479, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 7/1590 [00:01<04:42,  5.59it/s, loss=0.0426, v_num=0, train_loss_step=0.0479, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   0%|          | 7/1590 [00:01<04:43,  5.59it/s, loss=0.0419, v_num=0, train_loss_step=0.0425, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 8/1590 [00:01<05:34,  4.73it/s, loss=0.0419, v_num=0, train_loss_step=0.0425, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 8/1590 [00:01<05:34,  4.73it/s, loss=0.0431, v_num=0, train_loss_step=0.0556, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 9/1590 [00:01<05:22,  4.90it/s, loss=0.0431, v_num=0, train_loss_step=0.0556, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 9/1590 [00:01<05:22,  4.90it/s, loss=0.0428, v_num=0, train_loss_step=0.0459, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 10/1590 [00:01<05:13,  5.04it/s, loss=0.0428, v_num=0, train_loss_step=0.0459, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 10/1590 [00:01<05:13,  5.04it/s, loss=0.0433, v_num=0, train_loss_step=0.0569, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 11/1590 [00:02<05:05,  5.17it/s, loss=0.0433, v_num=0, train_loss_step=0.0569, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 11/1590 [00:02<05:05,  5.16it/s, loss=0.0418, v_num=0, train_loss_step=0.0306, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 12/1590 [00:02<04:59,  5.27it/s, loss=0.0418, v_num=0, train_loss_step=0.0306, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 12/1590 [00:02<04:59,  5.27it/s, loss=0.0429, v_num=0, train_loss_step=0.0633, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 13/1590 [00:02<04:53,  5.37it/s, loss=0.0429, v_num=0, train_loss_step=0.0633, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 13/1590 [00:02<04:53,  5.37it/s, loss=0.0428, v_num=0, train_loss_step=0.0346, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 14/1590 [00:02<04:48,  5.45it/s, loss=0.0428, v_num=0, train_loss_step=0.0346, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 14/1590 [00:02<04:49,  5.45it/s, loss=0.0428, v_num=0, train_loss_step=0.0456, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 15/1590 [00:02<04:44,  5.53it/s, loss=0.0428, v_num=0, train_loss_step=0.0456, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 15/1590 [00:02<04:44,  5.53it/s, loss=0.0427, v_num=0, train_loss_step=0.0333, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 16/1590 [00:02<04:41,  5.60it/s, loss=0.0427, v_num=0, train_loss_step=0.0333, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 16/1590 [00:02<04:41,  5.60it/s, loss=0.0441, v_num=0, train_loss_step=0.0615, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 17/1590 [00:03<04:38,  5.66it/s, loss=0.0441, v_num=0, train_loss_step=0.0615, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 17/1590 [00:03<04:38,  5.66it/s, loss=0.0455, v_num=0, train_loss_step=0.0777, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 18/1590 [00:03<05:00,  5.22it/s, loss=0.0455, v_num=0, train_loss_step=0.0777, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 18/1590 [00:03<05:01,  5.22it/s, loss=0.0462, v_num=0, train_loss_step=0.0471, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 19/1590 [00:03<04:56,  5.29it/s, loss=0.0462, v_num=0, train_loss_step=0.0471, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|          | 19/1590 [00:03<04:57,  5.29it/s, loss=0.0455, v_num=0, train_loss_step=0.0476, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 20/1590 [00:03<04:53,  5.35it/s, loss=0.0455, v_num=0, train_loss_step=0.0476, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 20/1590 [00:03<04:53,  5.35it/s, loss=0.0452, v_num=0, train_loss_step=0.0369, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 21/1590 [00:03<04:50,  5.41it/s, loss=0.0452, v_num=0, train_loss_step=0.0369, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 21/1590 [00:03<04:50,  5.41it/s, loss=0.0455, v_num=0, train_loss_step=0.0427, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 22/1590 [00:04<04:47,  5.46it/s, loss=0.0455, v_num=0, train_loss_step=0.0427, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 22/1590 [00:04<04:47,  5.46it/s, loss=0.0461, v_num=0, train_loss_step=0.0438, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 23/1590 [00:04<04:44,  5.51it/s, loss=0.0461, v_num=0, train_loss_step=0.0438, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   1%|▏         | 23/1590 [00:04<04:44,  5.51it/s, loss=0.0471, v_num=0, train_loss_step=0.0613, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 24/1590 [00:04<04:41,  5.55it/s, loss=0.0471, v_num=0, train_loss_step=0.0613, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 24/1590 [00:04<04:41,  5.55it/s, loss=0.0473, v_num=0, train_loss_step=0.0363, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 25/1590 [00:04<04:39,  5.60it/s, loss=0.0473, v_num=0, train_loss_step=0.0363, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 25/1590 [00:04<04:39,  5.60it/s, loss=0.0476, v_num=0, train_loss_step=0.0416, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 26/1590 [00:04<04:37,  5.64it/s, loss=0.0476, v_num=0, train_loss_step=0.0416, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 26/1590 [00:04<04:37,  5.64it/s, loss=0.0483, v_num=0, train_loss_step=0.0604, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 27/1590 [00:04<04:35,  5.67it/s, loss=0.0483, v_num=0, train_loss_step=0.0604, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 27/1590 [00:04<04:35,  5.67it/s, loss=0.0482, v_num=0, train_loss_step=0.0404, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 28/1590 [00:05<04:50,  5.38it/s, loss=0.0482, v_num=0, train_loss_step=0.0404, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 28/1590 [00:05<04:50,  5.38it/s, loss=0.0469, v_num=0, train_loss_step=0.0311, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 29/1590 [00:05<04:47,  5.42it/s, loss=0.0469, v_num=0, train_loss_step=0.0311, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 29/1590 [00:05<04:47,  5.42it/s, loss=0.0473, v_num=0, train_loss_step=0.0536, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 30/1590 [00:05<04:45,  5.46it/s, loss=0.0473, v_num=0, train_loss_step=0.0536, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 30/1590 [00:05<04:45,  5.46it/s, loss=0.0474, v_num=0, train_loss_step=0.0592, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 31/1590 [00:05<04:43,  5.50it/s, loss=0.0474, v_num=0, train_loss_step=0.0592, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 31/1590 [00:05<04:43,  5.50it/s, loss=0.0486, v_num=0, train_loss_step=0.0538, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 32/1590 [00:05<04:41,  5.53it/s, loss=0.0486, v_num=0, train_loss_step=0.0538, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 32/1590 [00:05<04:41,  5.53it/s, loss=0.0477, v_num=0, train_loss_step=0.0456, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 33/1590 [00:05<04:39,  5.56it/s, loss=0.0477, v_num=0, train_loss_step=0.0456, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 33/1590 [00:05<04:39,  5.56it/s, loss=0.0479, v_num=0, train_loss_step=0.0391, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 34/1590 [00:06<04:38,  5.60it/s, loss=0.0479, v_num=0, train_loss_step=0.0391, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 34/1590 [00:06<04:38,  5.59it/s, loss=0.0478, v_num=0, train_loss_step=0.0428, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 35/1590 [00:06<04:36,  5.63it/s, loss=0.0478, v_num=0, train_loss_step=0.0428, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 35/1590 [00:06<04:36,  5.62it/s, loss=0.0489, v_num=0, train_loss_step=0.0559, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 36/1590 [00:06<04:34,  5.65it/s, loss=0.0489, v_num=0, train_loss_step=0.0559, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 36/1590 [00:06<04:34,  5.65it/s, loss=0.0474, v_num=0, train_loss_step=0.0317, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 37/1590 [00:06<04:33,  5.68it/s, loss=0.0474, v_num=0, train_loss_step=0.0317, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 37/1590 [00:06<04:33,  5.68it/s, loss=0.0455, v_num=0, train_loss_step=0.0394, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 38/1590 [00:06<04:43,  5.47it/s, loss=0.0455, v_num=0, train_loss_step=0.0394, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 38/1590 [00:06<04:43,  5.47it/s, loss=0.0455, v_num=0, train_loss_step=0.0476, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 39/1590 [00:07<04:42,  5.49it/s, loss=0.0455, v_num=0, train_loss_step=0.0476, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   2%|▏         | 39/1590 [00:07<04:42,  5.49it/s, loss=0.046, v_num=0, train_loss_step=0.056, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]  
Epoch 133:   3%|▎         | 40/1590 [00:07<04:40,  5.52it/s, loss=0.046, v_num=0, train_loss_step=0.056, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 40/1590 [00:07<04:40,  5.52it/s, loss=0.0475, v_num=0, train_loss_step=0.0677, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 41/1590 [00:07<04:39,  5.55it/s, loss=0.0475, v_num=0, train_loss_step=0.0677, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 41/1590 [00:07<04:39,  5.55it/s, loss=0.0472, v_num=0, train_loss_step=0.037, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468] 
Epoch 133:   3%|▎         | 42/1590 [00:07<04:37,  5.57it/s, loss=0.0472, v_num=0, train_loss_step=0.037, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 42/1590 [00:07<04:37,  5.57it/s, loss=0.0478, v_num=0, train_loss_step=0.0555, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 43/1590 [00:07<04:36,  5.60it/s, loss=0.0478, v_num=0, train_loss_step=0.0555, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 43/1590 [00:07<04:36,  5.60it/s, loss=0.0479, v_num=0, train_loss_step=0.0635, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 44/1590 [00:07<04:35,  5.62it/s, loss=0.0479, v_num=0, train_loss_step=0.0635, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
Epoch 133:   3%|▎         | 44/1590 [00:07<04:35,  5.62it/s, loss=0.0492, v_num=0, train_loss_step=0.0615, val_loss_step=0.0323, val_loss_epoch=0.0457, train_loss_epoch=0.0468]
