train_loss,epoch,step,val_loss
6.7905144691467285,0,49,
1.4337435960769653,0,99,
2.4945924282073975,0,149,
1.148526668548584,0,199,
0.268059641122818,0,249,
5.491703510284424,0,299,
,0,312,0.4972439110279083
0.3808041214942932,1,349,
0.6882598400115967,1,399,
0.348659873008728,1,449,
0.2623434364795685,1,499,
0.20238131284713745,1,549,
0.279045969247818,1,599,
,1,625,0.2066698670387268
0.09844661504030228,2,649,
1.3007619380950928,2,699,
0.1084352657198906,2,749,
0.09489666670560837,2,799,
0.2401001751422882,2,849,
0.10756787657737732,2,899,
,2,938,0.16974273324012756
0.12883400917053223,3,949,
0.19381950795650482,3,999,
0.24644184112548828,3,1049,
0.10018853843212128,3,1099,
0.2752186059951782,3,1149,
0.11369048058986664,3,1199,
0.11696286499500275,3,1249,
,3,1251,0.13992524147033691
0.0949283242225647,4,1299,
0.1686890423297882,4,1349,
0.161542609333992,4,1399,
0.11241670697927475,4,1449,
0.06422723084688187,4,1499,
0.097477026283741,4,1549,
,4,1564,0.12264640629291534
0.09015173465013504,5,1599,
0.17209285497665405,5,1649,
0.14879629015922546,5,1699,
0.11427690833806992,5,1749,
0.13935256004333496,5,1799,
0.10076542943716049,5,1849,
,5,1877,0.10150482505559921
0.07012901455163956,6,1899,
0.17485091090202332,6,1949,
0.07028806209564209,6,1999,
0.10716994851827621,6,2049,
0.054963283240795135,6,2099,
0.042432527989149094,6,2149,
,6,2190,0.09168458729982376
0.04321586340665817,7,2199,
0.05502644181251526,7,2249,
0.07979553937911987,7,2299,
0.2262442409992218,7,2349,
0.2252575308084488,7,2399,
0.2995445728302002,7,2449,
0.13600566983222961,7,2499,
,7,2503,0.08359228074550629
0.18805031478405,8,2549,
0.04379860684275627,8,2599,
0.05903955549001694,8,2649,
0.043660178780555725,8,2699,
0.10902766138315201,8,2749,
0.05345681309700012,8,2799,
,8,2816,0.07098066806793213
0.06510413438081741,9,2849,
0.08178175985813141,9,2899,
0.04766356945037842,9,2949,
0.06329423189163208,9,2999,
0.10452435910701752,9,3049,
0.02947743609547615,9,3099,
,9,3129,0.05882364138960838
