train_loss,epoch,step,val_loss
2.536095380783081,0,49,
3.5160577297210693,0,99,
2.760438919067383,0,149,
2.5986156463623047,0,199,
2.028064250946045,0,249,
0.523271918296814,0,299,
,0,312,0.7157284021377563
2.4149205684661865,1,349,
0.14984022080898285,1,399,
0.38225799798965454,1,449,
0.34438881278038025,1,499,
0.26216399669647217,1,549,
0.14144542813301086,1,599,
,1,625,0.14887221157550812
0.1063067689538002,2,649,
0.11569613963365555,2,699,
0.16359706223011017,2,749,
0.38901180028915405,2,799,
0.2128574252128601,2,849,
0.14115802943706512,2,899,
,2,938,0.10781635344028473
0.191916823387146,3,949,
0.19368824362754822,3,999,
0.11595427244901657,3,1049,
0.2621026635169983,3,1099,
0.20547093451023102,3,1149,
0.1966080516576767,3,1199,
0.12596186995506287,3,1249,
,3,1251,0.09151636809110641
0.08251196891069412,4,1299,
0.1832227259874344,4,1349,
0.13097107410430908,4,1399,
0.04761217162013054,4,1449,
0.057800255715847015,4,1499,
0.03781583905220032,4,1549,
,4,1564,0.07908333837985992
0.05627511441707611,5,1599,
0.061547666788101196,5,1649,
0.07839648425579071,5,1699,
0.1337665617465973,5,1749,
0.09509419649839401,5,1799,
0.06661330163478851,5,1849,
,5,1877,0.07474302500486374
0.04729266092181206,6,1899,
0.1468496322631836,6,1949,
0.0770004466176033,6,1999,
0.07028952240943909,6,2049,
0.2938302755355835,6,2099,
0.36580708622932434,6,2149,
,6,2190,0.06593840569257736
0.05758235603570938,7,2199,
0.15109455585479736,7,2249,
0.03261701017618179,7,2299,
0.22008103132247925,7,2349,
0.07334866374731064,7,2399,
0.0362095832824707,7,2449,
0.21827243268489838,7,2499,
,7,2503,0.05022016912698746
0.08286992460489273,8,2549,
0.02122572809457779,8,2599,
0.06345919519662857,8,2649,
0.03258316218852997,8,2699,
0.05944368243217468,8,2749,
0.045998334884643555,8,2799,
,8,2816,0.039605144411325455
0.09113764017820358,9,2849,
0.018968138843774796,9,2899,
0.06543419510126114,9,2949,
0.10930062085390091,9,2999,
0.09881187975406647,9,3049,
0.026276685297489166,9,3099,
,9,3129,0.03185919299721718
