train_loss,epoch,step,val_loss
4.414769172668457,0,49,
2.019155979156494,0,99,
1.5777761936187744,0,149,
0.7310240864753723,0,199,
1.122649073600769,0,249,
0.3456229865550995,0,299,
,0,312,0.6265308856964111
0.7051911354064941,1,349,
0.5657298564910889,1,399,
0.16232970356941223,1,449,
0.6274914145469666,1,499,
0.49766993522644043,1,549,
0.2798968553543091,1,599,
,1,625,0.18937279284000397
0.3308446705341339,2,649,
0.22008974850177765,2,699,
0.34288808703422546,2,749,
0.15934434533119202,2,799,
0.2185126692056656,2,849,
0.47972238063812256,2,899,
,2,938,0.1480068415403366
