train_loss,epoch,step,val_loss
1.6219168901443481,0,49,
0.8515235185623169,0,99,
0.615006148815155,0,149,
1.7679795026779175,0,199,
0.4928417205810547,0,249,
0.9161394834518433,0,299,
,0,312,0.4591715335845947
1.3492791652679443,1,349,
1.2203000783920288,1,399,
0.35317909717559814,1,449,
0.20374253392219543,1,499,
0.2315419614315033,1,549,
0.1264009028673172,1,599,
,1,625,0.19518738985061646
0.18308408558368683,2,649,
0.1339624524116516,2,699,
0.23522575199604034,2,749,
0.14606216549873352,2,799,
0.23905228078365326,2,849,
0.09282836318016052,2,899,
,2,938,0.13280995190143585
0.0993417277932167,3,949,
0.11135923117399216,3,999,
0.12261760979890823,3,1049,
0.28561434149742126,3,1099,
0.08874130994081497,3,1149,
0.12871882319450378,3,1199,
0.5926752686500549,3,1249,
,3,1251,0.0846363753080368
0.16877537965774536,4,1299,
0.08709075301885605,4,1349,
0.26356634497642517,4,1399,
0.09957461059093475,4,1449,
0.08439721167087555,4,1499,
0.07277067005634308,4,1549,
,4,1564,0.06583981961011887
0.22643321752548218,5,1599,
0.10094437748193741,5,1649,
0.08363453298807144,5,1699,
0.06936660408973694,5,1749,
0.12299691140651703,5,1799,
0.07561255991458893,5,1849,
,5,1877,0.047459427267313004
0.0718814954161644,6,1899,
0.09562864899635315,6,1949,
0.09898464381694794,6,1999,
0.06305716186761856,6,2049,
0.2431524246931076,6,2099,
0.05517059564590454,6,2149,
,6,2190,0.04279099404811859
0.14414077997207642,7,2199,
0.05889659374952316,7,2249,
0.2555776834487915,7,2299,
0.055556073784828186,7,2349,
0.05784476920962334,7,2399,
0.4966355264186859,7,2449,
0.10361117124557495,7,2499,
,7,2503,0.04087800532579422
0.07971793413162231,8,2549,
0.04083789885044098,8,2599,
0.033470217138528824,8,2649,
0.05705853924155235,8,2699,
0.059650078415870667,8,2749,
0.09315099567174911,8,2799,
,8,2816,0.03620156645774841
0.046377528458833694,9,2849,
0.07899972051382065,9,2899,
0.06770011782646179,9,2949,
0.054053839296102524,9,2999,
0.07146671414375305,9,3049,
0.18268243968486786,9,3099,
,9,3129,0.031016957014799118
