train_loss,epoch,step,val_loss
5.737058162689209,0,49,
2.0826404094696045,0,99,
5.115912914276123,0,149,
2.022015333175659,0,199,
1.4331663846969604,0,249,
0.8008904457092285,0,299,
,0,312,1.2740705013275146
1.667407751083374,1,349,
1.296464443206787,1,399,
0.6223300099372864,1,449,
0.17166857421398163,1,499,
0.46035608649253845,1,549,
0.2617463171482086,1,599,
,1,625,0.2600577175617218
0.5976269245147705,2,649,
0.19071882963180542,2,699,
0.4999769926071167,2,749,
0.24494069814682007,2,799,
0.1838180273771286,2,849,
0.22233270108699799,2,899,
,2,938,0.13220301270484924
0.1275295913219452,3,949,
0.11781482398509979,3,999,
0.33418717980384827,3,1049,
0.1472340226173401,3,1099,
0.1525541990995407,3,1149,
0.07040593028068542,3,1199,
0.13814395666122437,3,1249,
,3,1251,0.07705357670783997
0.08772151917219162,4,1299,
0.16102108359336853,4,1349,
0.13020417094230652,4,1399,
0.11806406825780869,4,1449,
0.10059152543544769,4,1499,
0.0880919098854065,4,1549,
,4,1564,0.05126628279685974
0.0726684108376503,5,1599,
0.15711793303489685,5,1649,
0.08071961998939514,5,1699,
0.06816215813159943,5,1749,
0.18391470611095428,5,1799,
0.07033088058233261,5,1849,
,5,1877,0.03275734558701515
0.565779447555542,6,1899,
0.04910285025835037,6,1949,
0.07410509139299393,6,1999,
0.04665866866707802,6,2049,
0.07433612644672394,6,2099,
0.10307316482067108,6,2149,
,6,2190,0.027516739442944527
0.06450902670621872,7,2199,
0.05487436428666115,7,2249,
0.04101673141121864,7,2299,
0.11555498093366623,7,2349,
0.07217521965503693,7,2399,
0.0706094354391098,7,2449,
0.07364468276500702,7,2499,
,7,2503,0.024906106293201447
0.03555203974246979,8,2549,
0.10228569805622101,8,2599,
0.02483321912586689,8,2649,
0.10365398228168488,8,2699,
0.09136111289262772,8,2749,
0.04238659143447876,8,2799,
,8,2816,0.02251824550330639
0.0441792793571949,9,2849,
0.03417326137423515,9,2899,
0.1392630636692047,9,2949,
0.09165932238101959,9,2999,
0.05288917198777199,9,3049,
0.05131510645151138,9,3099,
,9,3129,0.017660951241850853
